,x,y,label
23590,-3.6849055,3.892605,Female
18978,10.023411,3.4959443,Female
15346,-1.4281496,-8.550096,Male
17413,-9.365422,-2.1631148,Male
136,-7.3214936,5.342347,Male
6972,-6.4588084,-4.134353,Female
23408,0.119263954,5.5190926,Female
11087,6.3583446,-2.9754918,Male
19238,1.1434089,6.1584053,Female
15721,-3.4870446,7.63971,Male
1200,10.406139,3.6411805,Male
6121,-6.4107246,-4.493188,Female
15748,-4.283721,10.118838,Male
12127,5.443562,-1.9578627,Male
25320,0.19879343,-1.3525925,Male
14125,-5.334852,-1.4925048,Male
13622,6.3638105,-1.6905476,Female
6296,-7.650933,-3.9479449,Female
3927,4.3302,5.7769556,Female
14387,-7.1291814,3.5449548,Male
27092,2.5968256,3.4130986,Female
3606,-4.222852,11.295785,Female
21225,7.020391,2.8174584,Male
2330,0.869744,4.3961473,Male
11707,5.7052603,-2.3945198,Male
2187,-2.7651873,7.203039,Male
195,-4.96317,-6.673569,Male
12356,-4.2439213,-4.540717,Female
21443,3.4455938,4.6881866,Male
17186,2.4980383,-3.691523,Male
15954,-1.5455385,5.522751,Male
14638,-5.6613097,1.6823922,Male
2668,-4.570857,12.103928,Male
16625,-2.4834323,9.112436,Male
18452,-4.8482327,-7.0124755,Female
15195,-2.9112062,9.07206,Male
2761,-3.424098,11.766396,Male
2032,-3.9043992,8.701738,Male
17028,1.7667621,-3.5409508,Male
5103,2.6132195,4.6537333,Male
13652,5.260442,1.9550508,Male
1637,0.7653,0.56417584,Male
8312,-2.4930723,7.0621934,Female
11173,-8.558942,5.832281,Male
26715,-0.5703767,2.7495897,Female
3074,1.6539222,9.288254,Female
7296,-7.70928,-4.045624,Female
3278,-4.4048004,7.271745,Female
8003,-3.5785108,6.5927496,Female
21354,1.9705812,1.6177435,Male
24314,6.201123,-3.4441237,Male
8326,-4.7053766,7.990217,Female
23299,11.204842,2.4701483,Female
13516,6.2200003,-2.1044164,Female
7352,0.65599173,-5.142335,Female
13450,9.104745,2.2802832,Female
10751,5.6353498,-0.8704563,Male
7829,2.1739662,7.1199875,Female
16446,-2.9527729,11.860968,Male
7697,-1.4762304,8.5283,Female
14427,-4.5316205,-1.2329863,Male
5668,-1.3353151,-5.119345,Male
24539,-5.4514947,-3.3937383,Male
10659,3.4909923,-3.2142227,Male
17063,2.7799833,-3.4803276,Male
18425,-4.585469,8.3961935,Female
8933,-4.495783,6.5089445,Female
5307,-0.39418828,8.531838,Male
24851,-0.098167285,-6.435654,Male
20025,-5.558581,-0.4502846,Female
26032,-0.86654574,4.32754,Female
19642,-5.125183,9.103246,Female
12855,6.766742,0.017862786,Female
18257,-0.27434742,0.71378577,Female
21128,1.8426726,6.2970805,Female
19296,-2.368556,7.1350617,Female
11035,3.6946797,4.4288936,Male
20411,1.403386,4.7468314,Female
5488,7.900831,3.4478362,Male
16678,8.102384,1.7320759,Male
8024,-3.9684985,5.3234334,Female
10748,5.494626,-3.1733818,Male
27724,-4.712878,0.35655314,Female
23248,-0.46803233,4.212648,Female
16873,2.212602,-2.6254034,Male
690,-8.125524,-1.2173268,Male
12013,4.13991,4.8857994,Male
16986,3.1617217,-2.7504914,Male
10103,-2.6561024,8.839662,Male
1014,-2.0270193,-10.216385,Male
869,-7.8581414,-1.6058551,Male
1993,-5.521765,2.4619226,Male
10626,3.4599547,-0.87327814,Male
11949,6.2378364,1.8488818,Male
14839,0.5599829,-0.5011201,Male
14924,-0.2968355,0.11572872,Male
10558,2.9094098,5.5842266,Male
7610,-2.2969348,3.3704207,Female
5283,4.284462,5.546438,Male
4370,-5.2519083,9.024792,Female
1361,-10.210584,-1.5782692,Male
17910,-1.1624682,-2.1287735,Male
1629,-0.41706204,-6.1056776,Male
12625,9.368621,0.67564934,Female
1551,-2.5576289,-11.442446,Male
20810,-2.3225718,-10.504045,Female
28360,-4.0667243,3.145993,Female
17721,5.405418,2.1227713,Male
20285,-4.0845065,5.7006626,Female
21425,-2.1562724,-10.3574915,Male
8252,-0.5268085,7.7817197,Female
10442,-6.821497,-4.925348,Male
14631,0.84551924,-4.9170475,Male
24654,4.612415,-4.3181505,Male
5039,2.9494193,4.187776,Male
18730,-6.6784067,4.015978,Female
27777,-2.9641366,1.905559,Female
21869,1.9219469,5.9574194,Male
27153,0.49804515,4.448496,Female
5694,4.126486,6.865444,Male
5119,2.6305704,5.0557003,Male
21550,-1.8416955,-10.143167,Male
1134,-3.897909,2.924837,Male
10996,4.2552648,-2.788229,Male
10278,-1.5805876,-10.910586,Male
10451,0.29688418,-11.15759,Male
4017,-2.446843,3.8505943,Female
10409,-0.6595448,8.399122,Male
2424,-4.19484,10.499642,Male
4138,-4.7426596,9.910111,Female
12048,-8.571823,-1.0986993,Male
859,1.0664563,-7.7012014,Male
2962,-5.697056,8.534468,Male
2426,-2.7182763,-4.864641,Male
26675,-3.9241362,-9.882795,Female
26559,-1.2800874,3.5947154,Female
17748,5.163984,1.328263,Male
7674,-3.0351448,4.116451,Female
18163,-4.7712584,5.4411864,Male
19874,9.787385,3.1917398,Female
27562,2.2686834,1.8772178,Female
18485,10.867071,3.2364862,Female
18202,-4.570421,-8.903388,Female
16753,1.5710554,-2.840874,Male
4937,-2.4797177,7.5866528,Male
10896,7.13753,-3.5110404,Male
5285,-2.5475173,-11.861038,Male
8367,0.11158584,8.214321,Female
23455,-4.7854037,-9.458597,Female
12905,8.427169,-0.5499051,Female
2093,-1.7412459,3.7359796,Male
26484,7.4857473,-0.3100981,Female
11336,5.949527,-2.8468246,Male
11683,1.3985153,-1.6284213,Male
7817,0.40793353,-7.981761,Female
1920,-5.143271,-6.970249,Male
82,12.010294,2.7065132,Male
23715,-4.984295,4.4777203,Female
23688,-2.9189703,-0.8555279,Female
17200,-8.546533,-1.0615057,Male
13318,9.90933,2.1150644,Female
25399,4.9088387,-5.1126714,Male
4396,-0.81413335,6.013925,Female
8475,0.20672442,7.3414454,Female
22508,-1.4404815,4.3106675,Male
20504,0.57124984,1.8328123,Female
18845,10.110523,3.5992525,Female
1813,-2.9167,-7.4621215,Male
1271,-10.073373,-4.069041,Male
15226,-4.178813,-8.6110935,Male
2994,-1.5652964,-0.54824144,Male
27331,-5.544691,-0.380419,Female
15674,-1.2948778,8.8511,Male
15438,-2.562846,-10.683795,Male
22793,0.8937828,7.460302,Female
26462,-0.2141039,1.0432655,Female
25400,2.7477968,0.8835436,Male
2642,-1.5075841,3.1803625,Male
9280,-4.5677247,-6.1022425,Male
27272,3.330355,2.4645896,Female
18689,6.0539017,7.769665,Female
25363,1.2273912,5.163962,Male
21562,0.63956547,6.04856,Male
4195,-3.4920936,9.4366045,Female
13032,5.646123,0.43139026,Female
12768,8.985179,-1.8646721,Female
12360,9.481639,1.6620299,Female
3849,-4.3448043,9.402801,Female
28586,-3.3739285,1.9386165,Female
26409,-1.4186114,6.52839,Female
16194,-5.534243,7.7962127,Male
15253,-2.4659483,-7.6159496,Male
19233,6.7564096,4.261396,Female
16193,-4.983056,8.92127,Male
3554,-5.059959,9.429908,Female
18579,-2.3404994,2.3378143,Female
13237,9.457843,2.618337,Female
2600,1.4637758,4.031581,Male
26638,-0.16704616,-6.6872454,Female
22547,-5.285015,11.071577,Male
1518,-3.6477063,-8.584683,Male
4117,6.3941116,-0.13204314,Female
22693,2.4202838,7.474242,Male
10825,4.7994537,-2.7400243,Male
5755,-3.3281999,6.7487607,Male
5633,4.7731543,3.173633,Male
8399,0.2148103,8.431558,Female
26131,-6.888706,1.6839745,Female
27805,-7.4412956,3.8240802,Female
13065,8.178659,2.8100097,Female
7162,-4.533579,-6.9747696,Female
22192,-0.91258633,-10.013245,Male
20186,-2.285337,3.700526,Female
14256,-2.636107,-9.824033,Male
11737,8.294645,0.2953099,Male
15441,-2.2546558,8.986663,Male
1988,-6.4845734,-6.865088,Male
7737,-4.1281533,3.6238184,Female
16901,-6.154667,-3.1065545,Male
10561,0.55360687,1.3357787,Male
22544,-2.4030688,-8.850802,Male
201,-7.882824,-1.1483748,Male
27470,-3.7784572,-0.75118726,Female
22077,5.1834993,3.8642561,Male
22745,-3.696781,5.5942,Female
20840,5.4312725,3.8529973,Female
19145,6.767401,-0.563761,Female
15166,-3.9672525,11.347589,Male
22865,3.931513,7.3892694,Female
22295,6.9683185,3.5050898,Male
23580,-4.8656373,-6.936529,Female
22931,-2.883778,2.0591016,Female
4855,3.630738,3.3264563,Male
27141,3.638673,1.7337801,Female
22742,-8.465784,3.6696417,Female
9741,-4.7371063,-3.9418674,Male
12502,-0.2163406,-2.661562,Female
15950,-4.922053,11.247928,Male
18822,-3.728184,11.094041,Female
3765,-3.2624445,2.5943503,Female
24979,-2.0111258,-3.8441286,Male
13452,5.149944,2.444294,Female
6432,-1.6198083,-11.6172,Female
7846,-0.9875394,6.304716,Female
24333,3.6421618,1.9027305,Male
12253,8.035563,2.0858877,Female
22724,-2.0248911,7.948282,Male
21205,-1.9637475,-3.182161,Female
16402,-2.429008,-11.287179,Male
19944,2.3078196,5.4456177,Female
20335,-4.720823,1.9007094,Female
16433,4.885032,5.671959,Male
28660,-7.3075852,1.3185742,Female
887,-8.709997,1.88903,Male
6261,-2.9183967,-5.8299613,Female
23620,-4.7292376,2.3368187,Female
6989,-6.237508,-4.9204054,Female
6043,-2.5868673,2.218557,Male
10808,5.318567,-1.0044371,Male
19552,8.29023,4.4966636,Female
19333,4.9894457,9.537424,Female
1424,-10.19109,-4.868845,Male
16523,-6.7679114,0.60234773,Male
15924,-6.591485,9.457555,Male
19581,-4.363613,1.89353,Female
21515,-5.098867,1.5654166,Male
112,-0.046333347,-7.4985504,Male
8160,1.4606093,3.0678794,Female
26860,2.3386824,3.224146,Female
16199,-3.2295883,9.04543,Male
4559,5.2168064,-1.4507062,Male
20979,1.3410866,0.9270733,Female
27233,5.0973926,-3.6954815,Female
11442,6.903461,-2.274216,Male
21074,2.1357353,4.184303,Female
11254,-6.833536,1.8316776,Male
25751,1.8018272,-6.52548,Male
8566,-2.903926,4.4405103,Female
16311,-2.8868937,-3.4679697,Male
19661,-7.8645782,5.6082954,Female
10758,5.461036,-3.8982215,Male
20452,0.055507988,5.9450254,Female
20792,6.050835,6.206116,Female
17266,3.6918974,0.011535251,Male
19477,8.9113865,3.8828263,Female
16835,0.5646078,-1.6457263,Male
23646,-2.6358302,-9.744454,Female
3731,1.5688075,6.476522,Female
23640,-2.885225,-11.356438,Female
27279,5.461631,-1.7827622,Female
4986,-1.9240476,0.63248616,Male
20047,-4.2190046,-0.9424929,Female
2763,-2.0888789,-3.013784,Male
13794,-5.026281,-1.6106071,Male
26321,-2.9019656,7.4098644,Female
1855,1.7035275,-1.6862429,Male
15599,4.6620827,6.575567,Male
12812,7.783156,-1.3521293,Female
999,-7.320272,0.0055572004,Male
389,10.120188,2.7366068,Male
11599,-7.6515946,-0.97096306,Male
6426,-6.292228,-4.6966324,Female
17860,-10.375089,5.6937723,Male
18624,5.0436683,3.6057081,Female
10578,-1.5390887,-10.891979,Male
27553,-6.158678,4.066739,Female
8112,0.03426085,9.810976,Female
17376,5.614808,2.7242105,Male
23416,-0.9345962,3.7814224,Female
4997,-1.3510774,1.7892691,Male
20306,8.961429,5.0258474,Female
19356,-2.754869,-11.294977,Female
23255,-3.4744835,-10.547792,Female
14211,-3.874949,-3.0613995,Male
27612,-2.3830607,3.1926467,Female
4796,5.224227,2.4337087,Male
4769,7.488425,1.6376815,Male
17677,-5.9440985,4.8421655,Male
11065,5.9814887,1.9947212,Male
4173,7.6372156,3.6967142,Female
18919,-4.656556,-9.266801,Female
27542,-2.590439,-3.4326026,Female
1907,-3.259406,2.0676332,Male
4946,-0.61384344,5.8630767,Male
8560,-6.0905046,6.3635497,Female
6033,-2.149793,5.524533,Male
7619,-0.4011509,7.8463883,Female
1151,-9.074738,3.7933261,Male
17951,1.4130375,-1.2071577,Male
19555,6.695834,1.6778895,Female
26234,9.708058,3.32611,Female
9689,-2.6179297,-6.3453403,Male
7106,-5.6952987,3.3459945,Female
27108,0.24328053,2.83463,Female
20544,8.082848,5.210962,Female
4287,-2.1176174,-1.5137341,Female
2230,-1.6582565,0.4797908,Male
174,-7.949344,2.0487266,Male
18287,5.3044267,0.9855962,Female
8752,0.37553218,-7.3195825,Female
3408,4.581058,1.2967333,Female
1538,-6.8069305,-0.54163283,Male
2292,-4.46571,-0.9199298,Male
9523,-4.53875,10.8018675,Male
1363,-1.6237175,-9.000529,Male
4357,-3.7761362,-2.965428,Female
21644,-2.9046042,6.9556785,Male
18504,-2.733612,1.4019116,Female
18908,-6.372896,1.2416631,Female
680,-3.0104127,-8.990185,Male
13050,0.2658538,-5.271024,Female
25655,4.9722004,-3.1741064,Male
3664,-2.5673404,6.621989,Female
18045,9.932957,2.0195496,Male
508,10.501975,3.17469,Male
166,-2.6285763,-9.822312,Male
13689,-3.9917874,-6.4806366,Male
26242,-1.1686664,5.581101,Female
27984,-5.817199,6.1482615,Female
23749,0.6609814,2.227952,Female
1914,3.9291627,5.2289762,Male
7263,-2.7641957,-10.686634,Female
28289,-7.9815555,3.2475789,Female
28447,-8.742194,2.8164375,Female
23745,-1.4861116,-4.9580956,Female
10728,5.858284,-3.3622537,Male
1104,8.894459,5.587316,Male
12067,7.4526734,-2.0322552,Male
2610,-3.002905,-0.31367165,Male
9944,-2.521891,4.339769,Male
5310,6.495054,-0.11493154,Male
25061,2.6556234,-1.9062359,Male
11108,5.8393216,-3.1443176,Male
11156,6.631589,-2.2115238,Male
22138,1.4217412,3.1387825,Male
152,-6.895902,3.3379123,Male
13422,0.5933328,-8.996517,Female
25713,-4.812378,-1.0727056,Male
22063,-11.7181635,2.1185923,Male
2832,-0.42584842,0.42089495,Male
28653,-6.1837535,5.9470153,Female
24225,-3.2057767,-8.537068,Female
3551,4.20732,5.0429525,Female
20106,-6.7215853,3.9407969,Female
25114,-5.2391596,7.475911,Male
26651,-6.1799355,2.8032556,Female
12541,2.9094641,-1.0053207,Female
4538,6.851932,7.330401,Female
14367,0.034338266,-0.41169292,Male
26161,5.765633,3.5742428,Female
10014,-2.6968794,-8.457152,Male
12278,6.745172,-2.2784827,Female
25030,3.3500688,0.9032659,Male
15088,-2.5368624,-10.382268,Male
18375,-9.338998,1.2437763,Female
27368,-8.799683,4.865951,Female
5141,-0.61940503,4.56631,Male
11814,5.907961,-2.4506977,Male
20195,-1.9480684,7.453034,Female
27626,-0.0370086,2.5775893,Female
3450,-6.253831,9.758388,Female
20975,-9.054374,3.240503,Female
23736,-5.727747,2.0595484,Female
16589,-3.0461414,11.988908,Male
23064,-1.895171,-5.130399,Female
13156,8.198426,0.10051463,Female
2749,-6.1287045,12.089455,Male
18233,0.17094462,3.2405634,Female
27447,-6.481609,0.9341358,Female
19624,2.955839,4.9409366,Female
12707,10.155242,3.6820703,Female
20466,-1.9912957,4.803954,Female
19493,2.066202,7.2997293,Female
13131,4.126968,-1.5977229,Female
12251,5.7381353,-0.91898596,Female
10179,1.9616208,2.9527159,Male
22318,6.731459,4.4643903,Male
5810,5.269251,0.42718947,Male
5634,3.1063983,3.5424683,Male
20691,-0.053233553,-0.8430456,Female
11580,8.95538,2.1575694,Male
19540,3.0599983,4.565822,Female
13926,-8.223997,-2.005589,Male
22918,-3.3242612,-8.685559,Female
27557,3.0983875,8.030811,Female
1380,-10.385869,0.025044803,Male
26782,-3.0133963,1.6100881,Female
14901,-9.611309,7.115397,Male
3832,-7.616873,5.2013717,Female
26910,-6.1824603,-2.526998,Female
4776,0.18620236,2.9691296,Male
4276,-1.4739275,9.940688,Female
4958,3.2122095,4.4251304,Male
28228,-0.07965572,5.9931717,Female
25341,-7.5615587,-1.4587141,Male
16662,-8.027903,8.470179,Male
23155,-0.21764946,0.6587901,Female
7415,-6.5813584,-1.1160483,Female
3252,-4.263129,9.84672,Female
24372,2.5989833,-0.52692807,Male
16673,-2.4152238,1.077124,Male
19459,-2.7079978,-9.7331295,Female
26008,2.2517128,5.566068,Female
25610,-3.5668733,-1.3890815,Male
24514,3.2345004,-3.565141,Male
14300,-8.588531,-0.77751076,Male
15523,-1.7663201,10.579775,Male
14270,-5.8672867,-0.571493,Male
12327,9.364886,1.8662928,Female
11546,-0.9700628,-3.9222462,Male
15639,1.4415171,7.7974167,Male
15042,-1.3756255,-3.8418982,Male
14208,-7.022199,-1.6913146,Male
2468,-0.24416953,0.2643267,Male
28306,3.7231064,3.745444,Female
16654,0.54416215,0.68206626,Male
20954,0.40241385,4.5872355,Female
11757,-8.500374,0.26575828,Male
13869,-6.881652,-0.27332783,Male
16998,-8.668301,-0.33391082,Male
9583,10.9438715,2.91324,Male
6696,2.385593,-3.0205832,Female
20700,-3.344768,5.411596,Female
3180,-5.1662717,4.0081997,Female
15089,0.5341446,-3.8644786,Male
17806,-2.585828,-3.6320996,Male
8275,-1.2915382,7.476069,Female
9065,-1.5049096,6.7319927,Female
11030,-9.051152,0.041223224,Male
25641,7.6459,-1.0829457,Male
4557,2.4165196,7.0347433,Male
7812,-1.7038202,7.7658067,Female
12839,8.275624,-1.3543088,Female
6297,-7.437075,-0.8083784,Female
28592,-0.712715,6.524569,Female
24683,-0.11643933,-0.35421854,Male
14534,-3.7665007,-1.9518778,Male
28368,-0.9500378,3.4370322,Female
1132,-4.1795964,1.4374729,Male
10642,3.113437,3.297092,Male
10521,4.0049024,-7.97972,Male
22626,6.955946,2.843992,Male
25126,4.858504,-2.2643077,Male
27592,-5.2410297,-5.7849283,Female
2871,-5.096948,9.7262945,Male
23807,3.155294,7.0616612,Female
12996,-1.4703174,-9.11842,Female
19164,9.614621,4.6760406,Female
1772,-2.227237,2.1817756,Male
10593,-4.9365315,-2.1165547,Male
21904,-2.1823587,0.8693822,Male
1913,1.436568,8.323236,Male
14212,2.4370234,-3.933079,Male
24969,9.768802,3.9560614,Male
9256,-1.3038667,-0.26317564,Male
20170,-3.5063813,7.7906556,Female
12602,9.857377,3.5500898,Female
24870,-1.3609124,-1.8682933,Male
14188,-6.3744593,-3.296863,Male
15417,-5.781383,9.832882,Male
18545,0.20415896,10.945257,Female
19392,-3.5296502,-10.192074,Female
1105,0.3927073,-7.1388025,Male
24771,-5.05133,-4.46049,Male
17076,-5.023787,-2.281111,Male
25536,2.9888594,-2.2853482,Male
4956,4.128616,1.711104,Male
8307,1.0553687,3.310613,Female
27969,-4.90523,0.5692926,Female
20753,-4.928749,0.7749882,Female
19149,9.717379,3.0922532,Female
20313,2.933743,3.8456142,Female
25205,-2.2418406,-11.604391,Male
3696,-4.549431,9.684047,Female
7778,-1.4266293,2.5543506,Female
24508,-6.1754375,-2.264557,Male
628,-8.542654,0.21672985,Male
2451,-4.240077,8.576252,Male
24943,-8.329467,-1.9838719,Male
20208,-7.0446873,2.7881525,Female
27315,-7.80394,5.965758,Female
28747,-2.4456005,1.2935615,Female
20127,-5.820403,3.843311,Female
2176,-4.5512714,7.462149,Male
23073,-3.9113495,-7.6826262,Female
19702,-6.503383,8.077597,Female
24705,4.619844,-2.1004646,Male
23816,9.615802,3.5050552,Female
2787,-5.3305755,-5.8227563,Male
12297,7.415716,-0.21442777,Female
1196,-4.1659985,1.4600296,Male
18060,4.840447,-2.386703,Male
20331,3.1201313,2.4770875,Female
7618,0.055186313,4.0102615,Female
4444,-5.15129,9.407963,Female
11128,0.3960244,-2.5421894,Male
15514,-4.9128127,8.913185,Male
5722,-1.744655,-11.754785,Male
25472,-2.22088,-12.435909,Male
10695,5.5579042,-3.7903652,Male
26546,-5.666808,6.4055166,Female
18753,-0.006375055,6.654184,Female
4967,6.551194,7.5965996,Male
18601,6.65491,5.134637,Female
10410,-1.6758711,8.969435,Male
19710,-7.620955,4.096521,Female
4009,2.0744674,8.042552,Female
15515,0.93701154,5.319027,Male
3583,-3.1728873,10.8249,Female
28487,-1.3525478,-1.9447612,Female
18020,2.0960631,-1.4144257,Male
20003,-2.253626,4.1386485,Female
22601,6.4820523,3.2347338,Male
18852,2.494078,2.670043,Female
12424,8.271287,2.8644042,Female
8277,-0.54996157,6.1564636,Female
22620,2.736198,5.7012215,Male
22357,0.3569841,4.4610476,Male
3667,3.2430055,3.6433969,Female
12474,2.2481673,-0.23387028,Female
21542,-7.829395,0.85985976,Male
23978,-7.3427143,4.564227,Female
23360,1.5869961,6.1332903,Female
12782,8.701879,0.34534866,Female
10211,-3.1616986,3.9120986,Male
3423,-0.34353426,1.1532862,Female
10717,1.2860281,-3.5949686,Male
8199,-1.0437492,8.288897,Female
18793,-1.4909297,2.8975055,Female
19596,3.6564138,9.877602,Female
26673,-0.22730827,4.219729,Female
5366,4.673868,0.68849206,Male
17313,0.11791527,-1.8770103,Male
22977,-3.5162964,-5.346802,Female
2895,-3.5074184,8.020757,Male
14122,-0.6710284,-1.4173536,Male
1296,-9.222276,0.36846083,Male
3642,-7.2972884,10.037562,Female
24755,3.7369413,-1.7257558,Male
26407,-1.5269213,6.396137,Female
28361,-8.227,5.562141,Female
28087,1.807872,6.4329967,Female
8548,-0.32087928,8.05722,Female
21642,-0.29973656,6.3218904,Male
5451,1.4953519,9.896871,Male
23544,-5.404233,-7.1013317,Female
10685,3.3568556,0.6308925,Male
15449,-5.0804358,10.746121,Male
7866,-2.1107788,7.541948,Female
19127,-0.8720921,-3.0952957,Female
12867,8.473919,0.57280314,Female
14607,-6.529645,2.2813187,Male
9797,-1.6220593,10.640086,Male
11755,4.2700276,-5.219204,Male
13979,-4.0204177,-6.6298475,Male
21342,-2.5498276,5.3073273,Male
9738,2.8618643,8.532337,Male
14385,-4.661658,-2.5021815,Male
6474,-7.9375362,-4.5167003,Female
24272,1.9578346,-2.9040303,Male
8811,1.5922251,6.398208,Female
492,-2.6433992,-8.558837,Male
11691,6.948718,5.689585,Male
25800,-2.610215,-2.418446,Female
1116,-8.663507,0.10332312,Male
5637,4.736117,1.0404059,Male
5085,10.045745,2.5919466,Male
1757,-3.0811315,-7.2619915,Male
11486,0.37648988,-2.5830047,Male
27611,-9.52633,5.075521,Female
27417,-4.326394,5.232395,Female
6353,-2.3307352,-9.545788,Female
22973,-5.973983,2.8748548,Female
27455,-3.4217331,5.753025,Female
28657,8.148626,1.7900945,Female
23941,-3.517431,2.3191333,Female
28778,-5.2962933,4.493067,Female
21625,-7.045966,7.874425,Male
3644,-1.3551275,10.386849,Female
19167,-1.8202562,6.0433116,Female
14350,2.5921006,-4.628825,Male
12001,2.9959307,-0.46239164,Male
24741,-9.286266,-1.2384884,Male
11185,4.7646656,-0.9329576,Male
1696,-5.632159,-0.70602244,Male
22069,-3.081035,3.3458772,Male
2295,-6.5703254,-0.07713967,Male
14794,-4.5339575,-1.1991847,Male
14696,-4.1816235,10.898415,Male
5939,7.000824,0.9956832,Male
24147,11.084503,2.4706168,Female
27328,-4.9888816,-1.1741794,Female
9968,-1.45416,0.6351029,Male
11033,8.103541,2.5602872,Male
3313,-3.4719422,8.905187,Female
21165,1.6803942,-5.9802136,Female
14824,-1.7427971,0.24233918,Male
24891,7.792572,1.523067,Male
9784,-2.087712,-1.2990628,Male
9915,-6.6128416,9.839602,Male
23989,-5.6863627,-6.651847,Female
215,-9.824155,-0.5750953,Male
23091,0.19002706,5.9121428,Female
1072,-6.03919,-5.37335,Male
8682,-4.108452,7.3501525,Female
27546,-8.402445,1.9828283,Female
19867,6.8463435,3.2692316,Female
7006,-4.6816936,-5.342619,Female
21486,-4.4760714,-1.1058377,Male
13379,6.225161,-1.4828383,Female
22983,4.9649925,5.3405066,Female
20148,-5.2889557,-0.34779403,Female
8652,0.8609004,5.2335787,Female
22794,-3.634831,-8.4722,Female
25109,4.163129,-0.17495601,Male
13705,-3.886265,4.8701286,Male
15384,-0.46102804,5.1079764,Male
25,11.303478,2.849894,Male
27958,-8.285943,3.0515678,Female
10601,-3.6136398,8.022267,Male
7659,-1.2230332,5.695363,Female
13401,6.626993,-1.643868,Female
5690,-3.753502,2.1666954,Male
9744,-0.3268105,-0.4970131,Male
27655,-7.7231264,2.7583039,Female
26769,3.7142677,3.1081386,Female
23067,-3.1737826,-10.854287,Female
12721,6.1137123,1.2176658,Female
9171,-2.6105924,-11.239758,Male
10847,5.691805,-3.6426294,Male
11908,-1.6313965,-6.266537,Male
630,-9.161559,-1.4337819,Male
21607,0.79520077,-7.8263345,Male
26853,5.2606835,-0.40470895,Female
8707,-1.796418,7.4331093,Female
25287,0.086580664,-4.1607556,Male
6614,-2.6215475,-11.304831,Female
5243,-0.40237164,2.736405,Male
1102,-1.3801779,-6.742988,Male
19660,-2.0663807,7.5454316,Female
21729,-1.600632,-8.05528,Male
2204,3.6424112,0.9503827,Male
28496,-7.707366,2.1083112,Female
12903,9.1939945,-0.3997442,Female
11477,2.4589458,-0.0646381,Male
11308,4.3810124,0.2778456,Male
13767,3.265231,3.6390789,Male
15064,-5.4976544,-1.6531283,Male
12512,2.0024564,-4.400381,Female
24573,5.3943825,-1.439477,Male
28793,-7.1999865,4.6674213,Female
18591,1.9554214,1.7441032,Female
20936,-6.8354464,5.7434454,Female
20786,2.3074083,2.4856744,Female
23779,-1.4063891,3.7037868,Female
20102,6.6415343,0.7537353,Female
17356,1.3038347,-1.3969039,Male
20963,8.52805,3.3931952,Female
22900,1.8560283,2.1327415,Female
14890,0.33651343,-2.6824417,Male
719,-2.526846,-10.486801,Male
13839,-6.3447323,-3.5884173,Male
6155,-5.6633425,-3.7249982,Female
20093,-0.4773942,1.5550864,Female
19187,-0.766726,4.9111686,Female
18950,-8.016149,5.16183,Female
4025,-1.4367373,6.420815,Female
22582,7.570962,3.3036497,Male
8224,1.350689,6.553184,Female
17908,-3.2516422,-2.433905,Male
20447,-2.829439,2.6146965,Female
15493,-4.119371,0.7218473,Male
19176,9.015282,4.7348924,Female
16093,9.924173,3.3885443,Male
18606,-2.1868873,9.265431,Female
5818,-3.2914524,-7.6301923,Male
11956,6.6630964,-2.792674,Male
3866,-3.9261045,9.270164,Female
24528,-2.2318866,3.5562637,Male
2745,-2.922472,-4.689553,Male
11867,-5.1406155,-0.6875446,Male
10343,-0.025954418,0.19978233,Male
25155,-4.2748747,-2.3023744,Male
11950,0.6464664,-4.1817303,Male
26043,-2.290303,5.2295165,Female
19611,-8.1388035,5.1456575,Female
4214,-4.7364383,9.443343,Female
20307,-0.9689076,-0.014264585,Female
12096,0.94230485,-5.8514,Male
15193,-0.62167597,-1.6664131,Male
19643,9.371594,3.3511498,Female
1401,-8.793645,0.47840342,Male
12828,7.321891,-1.6472046,Female
24087,-3.0899916,-11.06683,Female
21363,-2.0382442,1.6827024,Male
3253,1.1469707,3.381188,Female
26787,2.1845841,2.7562897,Female
19045,-7.8278537,4.6609488,Female
2158,-2.0255985,-3.1875057,Male
8578,-1.2527341,7.5631266,Female
17058,-7.472839,-2.2506695,Male
25160,8.003027,2.5956984,Male
7011,-3.9446452,0.40720874,Female
24719,5.1755233,0.17963551,Male
10197,3.4959958,0.9547981,Male
3841,-7.8684144,3.263462,Female
18199,-3.959657,0.86072636,Female
19557,7.7550087,3.0595067,Female
20132,-6.6144342,5.581791,Female
11849,1.5492406,4.845377,Male
2100,-0.057009228,0.5693609,Male
27067,-1.1057072,6.5465164,Female
23092,11.412629,2.7686617,Female
1673,-8.715801,-1.851364,Male
10293,-4.6025834,-1.5239949,Male
4213,-4.7203474,6.382961,Female
7480,-4.6998982,-3.1861584,Female
17932,9.02764,4.874398,Male
14562,-6.0424495,1.2487645,Male
24516,4.7512875,-4.8786983,Male
11515,3.0827725,-1.6269302,Male
8547,-2.187297,8.1830635,Female
21568,1.5793228,3.6706321,Male
17845,-7.3110003,-1.7655604,Male
14823,-4.651757,-3.6295865,Male
16923,-9.381479,-0.757846,Male
19604,-8.330967,8.38015,Female
16363,-3.501506,11.059203,Male
22853,-2.951977,-10.274503,Female
